10	f462	r1035	1	100
10	r1035	f776	1	100
10	r776	f1035	1	100
10	r1035	f796	1	100
10	r796	f1035	1	100
10	r1035	r920	1	100
10	f920	f1035	1	100
10	f1035	f995	1	100
10	r995	r1035	1	100
10	r1037	r1040	7	700
10	f1040	f1037	7	700
10	r1037	f11	1	100
10	r11	f1037	1	100
10	r1037	f118	1	100
10	r118	f1037	1	100
10	r1037	r1195	1	100
10	f1195	f1037	1	100
10	r1037	f123	1	100
10	r123	f1037	1	100
10	r1037	f135	1	100
10	r135	f1037	1	100
10	r1037	r1753	1	100
10	f1753	f1037	1	100
10	r1037	f202	1	100
10	r202	f1037	1	100
10	r1037	f232	1	100
10	r232	f1037	1	100
10	r1037	r293	1	100
10	f293	f1037	1	100
10	r1037	f33	1	100
10	r33	f1037	1	100
10	r1037	f332	1	100
10	r332	f1037	1	100
10	r1037	r343	1	100
10	f343	f1037	1	100
10	r1037	f344	1	100
10	r344	f1037	1	100
10	r1037	r351	1	100
10	f351	f1037	1	100
10	r1037	f395	1	100
10	r395	f1037	1	100
10	r1037	r399	1	100
10	f399	f1037	1	100
10	r1037	r403	1	100
10	f403	f1037	1	100
10	r1037	f519	1	100
10	r519	f1037	1	100
10	r1037	f538	1	100
10	r538	f1037	1	100
10	r1037	r55	1	100
10	f55	f1037	1	100
10	r1037	r591	1	100
10	f591	f1037	1	100
10	r1037	r685	1	100
10	f685	f1037	1	100
10	r1037	r705	1	100
10	f705	f1037	1	100
10	r1037	f824	1	100
10	r824	f1037	1	100
10	r1037	f84	1	100
10	r84	f1037	1	100
10	r1037	f974	1	100
10	r974	f1037	1	100
10	r1037	r976	1	100
10	f976	f1037	1	100
10	r1038	r223	1	100
10	f223	f1038	1	100
10	r1038	r242	1	100
10	f242	f1038	1	100
10	f1038	f255	1	100
10	r255	r1038	1	100
10	f104	f1293	1	100
10	r1293	r104	1	100
10	f104	f1805	1	100
10	r1805	r104	1	100
10	r104	f1895	1	100
10	r1895	f104	1	100
10	f104	f221	1	100
10	r221	r104	1	100
10	f104	f246	1	100
10	r246	r104	1	100
10	f104	f339	1	100
10	r339	r104	1	100
10	f104	f358	1	100
10	r358	r104	1	100
10	r104	f585	1	100
10	r585	f104	1	100
10	r104	r596	1	100
10	f596	f104	1	100
10	f104	r634	1	100
10	f634	r104	1	100
10	r104	f748	1	100
10	r748	f104	1	100
10	r104	r939	1	100
10	f939	f104	1	100
10	r104	f993	1	100
10	r993	f104	1	100
10	r1040	r109	1	100
10	f109	f1040	1	100
10	r1040	r1182	1	100
10	f1182	f1040	1	100
10	r1040	f1238	1	100
10	r1238	f1040	1	100
10	r1040	r140	1	100
10	f140	f1040	1	100
10	r1040	r1445	1	100
10	f1445	f1040	1	100
10	r1040	r174	1	100
10	f174	f1040	1	100
10	f1040	r1753	1	100
10	f1753	r1040	1	100
10	r1040	r246	1	100
10	f246	f1040	1	100
10	r1040	r338	1	100
10	f338	f1040	1	100
10	r1040	f341	1	100
10	r341	f1040	1	100
10	f1040	r42	1	100
10	f42	r1040	1	100
10	r1040	f433	1	100
10	r433	f1040	1	100
10	r1040	f440	1	100
10	r440	f1040	1	100
10	r1040	f488	1	100
10	r488	f1040	1	100
10	r1040	r491	1	100
10	f491	f1040	1	100
10	r1040	f64	1	100
10	r64	f1040	1	100
10	r1040	r690	1	100
10	f690	f1040	1	100
10	r1040	r692	1	100
10	f692	f1040	1	100
10	f1040	f703	1	100
10	r703	r1040	1	100
10	f1040	r705	1	100
10	f705	r1040	1	100
10	r1040	f734	1	100
10	r734	f1040	1	100
10	r1040	f757	1	100
10	r757	f1040	1	100
10	f1040	r846	1	100
10	f846	r1040	1	100
10	f1040	f883	1	100
10	r883	r1040	1	100
10	r1040	r924	1	100
10	f924	f1040	1	100
10	r1040	r933	1	100
10	f933	f1040	1	100
10	r1041	f1150	1	100
10	r1150	f1041	1	100
10	r1041	r626	1	100
10	f626	f1041	1	100
10	r1041	f763	1	100
10	r763	f1041	1	100
10	r1041	f840	1	100
10	r840	f1041	1	100
10	r1042	f11	1	100
10	r11	f1042	1	100
10	f1042	f1558	1	100
10	r1558	r1042	1	100
10	r1042	f1700	1	100
10	r1700	f1042	1	100
10	r1042	f268	1	100
10	r268	f1042	1	100
10	r1042	f421	1	100
10	r421	f1042	1	100
10	f1042	r571	1	100
10	f571	r1042	1	100
10	f1042	r634	1	100
10	f634	r1042	1	100
10	r1042	r904	1	100
10	f904	f1042	1	100
10	f1042	r930	1	100
10	f930	r1042	1	100
10	f1042	f945	1	100
10	r945	r1042	1	100
10	f1042	r962	8	800
10	f962	r1042	8	800
10	f1042	r982	1	100
10	f982	r1042	1	100
10	f1043	r1889	1	100
10	f1889	r1043	1	100
10	r1044	f1104	1	100
10	r1104	f1044	1	100
10	r1044	r1731	1	100
10	f1731	f1044	1	100
10	f1044	r200	1	100
10	f200	r1044	1	100
10	r1044	f239	1	100
10	r239	f1044	1	100
10	r1044	f355	1	100
10	r355	f1044	1	100
10	r1044	f505	1	100
10	r505	f1044	1	100
10	f1044	f58	1	100
10	r58	r1044	1	100
10	f1044	f713	1	100
10	r713	r1044	1	100
10	f1044	r728	1	100
10	f728	r1044	1	100
10	r1044	f768	1	100
10	r768	f1044	1	100
10	f1044	f945	1	100
10	r945	r1044	1	100
10	r1044	r987	1	100
10	f987	f1044	1	100
10	f1046	r116	1	100
10	f116	r1046	1	100
10	f1046	r1876	1	100
10	f1876	r1046	1	100
10	f1046	r239	1	100
10	f239	r1046	1	100
10	f1046	f242	1	100
10	r242	r1046	1	100
10	f1046	r511	1	100
10	f511	r1046	1	100
10	f1046	f53	1	100
10	r53	r1046	1	100
10	f1046	f78	1	100
10	r78	r1046	1	100
10	f1046	f87	1	100
10	r87	r1046	1	100
10	f1046	r88	1	100
10	f88	r1046	1	100
10	f1046	r897	1	100
10	f897	r1046	1	100
10	f1046	f898	1	100
10	r898	r1046	1	100
10	f1046	r925	5	500
10	f925	r1046	5	500
10	r1048	f278	1	100
10	r278	f1048	1	100
10	f1049	f1080	1	100
10	r1080	r1049	1	100
10	f1049	f113	1	100
10	r113	r1049	1	100
10	r1049	f1137	4	400
10	r1137	f1049	4	400
10	r1049	r1166	1	100
10	f1166	f1049	1	100
10	r1049	r1450	1	100
10	f1450	f1049	1	100
10	f1049	r36	1	100
10	f36	r1049	1	100
10	r1049	r386	1	100
10	f386	f1049	1	100
10	f1049	r421	1	100
10	f421	r1049	1	100
10	f1049	f750	1	100
10	r750	r1049	1	100
10	r1049	f87	1	100
10	r87	f1049	1	100
10	f1049	r886	16	1600
10	f886	r1049	16	1600
10	r105	f107	1	100
10	r107	f105	1	100
10	f105	r244	1	100
10	f244	r105	1	100
10	f105	r273	1	100
10	f273	r105	1	100
10	f105	f395	1	100
10	r395	r105	1	100
10	f105	f688	1	100
10	r688	r105	1	100
10	f105	r98	1	100
10	f98	r105	1	100
10	r1050	f868	1	100
10	r868	f1050	1	100
10	r1053	f1517	1	100
10	r1517	f1053	1	100
10	r1053	f1700	1	100
10	r1700	f1053	1	100
10	r1053	f446	1	100
10	r446	f1053	1	100
10	r1053	r541	1	100
10	f541	f1053	1	100
10	r1053	f648	1	100
10	r648	f1053	1	100
10	r1053	f738	1	100
10	r738	f1053	1	100
10	f1054	r1164	1	100
10	f1164	r1054	1	100
10	f1054	r1528	1	100
10	f1528	r1054	1	100
10	f1054	r6	1	100
10	f6	r1054	1	100
10	f1054	r675	1	100
10	f675	r1054	1	100
10	f1054	f953	1	100
10	r953	r1054	1	100
10	f1056	f111	1	100
10	r111	r1056	1	100
10	r1056	f1344	11	1100
10	r1344	f1056	11	1100
10	r1056	f1740	1	100
10	r1740	f1056	1	100
10	r1056	f193	1	100
10	r193	f1056	1	100
10	f1056	f195	12	1200
10	r195	r1056	12	1200
10	f1056	f221	1	100
10	r221	r1056	1	100
10	f1056	r405	1	100
10	f405	r1056	1	100
10	f1056	r474	1	100
10	f474	r1056	1	100
10	r1056	r592	1	100
10	f592	f1056	1	100
10	f1056	f631	1	100
10	r631	r1056	1	100
10	r1056	f743	1	100
10	r743	f1056	1	100
10	r1056	r812	1	100
10	f812	f1056	1	100
10	r1056	r868	1	100
10	f868	f1056	1	100
10	r1056	f956	1	100
10	r956	f1056	1	100
10	f1058	f1198	1	100
10	r1198	r1058	1	100
10	r1058	r1539	5	500
10	f1539	f1058	5	500
10	f1058	f1642	1	100
10	r1642	r1058	1	100
10	f1058	r165	1	100
10	f165	r1058	1	100
10	r1058	f1659	1	100
10	r1659	f1058	1	100
10	r1058	f1754	1	100
10	r1754	f1058	1	100
10	r1058	r21	1	100
10	f21	f1058	1	100
10	f1058	f369	1	100
10	r369	r1058	1	100
10	f1058	f580	1	100
10	r580	r1058	1	100
10	f1058	f658	1	100
10	r658	r1058	1	100
10	f1058	f756	1	100
10	r756	r1058	1	100
10	f1058	f841	7	700
10	r841	r1058	7	700
10	r1058	f86	1	100
10	r86	f1058	1	100
10	f1061	r1335	1	100
10	f1335	r1061	1	100
10	f1061	f167	1	100
10	r167	r1061	1	100
10	f1061	r1908	1	100
10	f1908	r1061	1	100
10	r1061	r315	1	100
10	f315	f1061	1	100
10	r1061	r324	1	100
10	f324	f1061	1	100
10	r1061	f391	1	100
10	r391	f1061	1	100
10	f1061	f691	1	100
10	r691	r1061	1	100
10	f1061	r728	1	100
10	f728	r1061	1	100
10	f1061	r793	4	400
10	f793	r1061	4	400
10	r1061	r838	4	400
10	f838	f1061	4	400
10	f1061	f953	1	100
10	r953	r1061	1	100
10	r1063	f1071	1	100
10	r1071	f1063	1	100
10	r1063	f891	1	100
10	r891	f1063	1	100
10	f1064	f1071	1	100
10	r1071	r1064	1	100
10	f1065	r1446	1	100
10	f1446	r1065	1	100
10	f1065	f488	1	100
10	r488	r1065	1	100
10	r1065	r493	1	100
10	f493	f1065	1	100
10	f1065	f613	1	100
10	r613	r1065	1	100
10	r1066	f1898	1	100
10	r1898	f1066	1	100
10	f1066	r283	1	100
10	f283	r1066	1	100
10	f1066	f292	1	100
10	r292	r1066	1	100
10	r1066	f878	1	100
10	r878	f1066	1	100
10	f1068	f140	1	100
10	r140	r1068	1	100
10	f1068	r1463	3	300
10	f1463	r1068	3	300
10	f1068	r243	1	100
10	f243	r1068	1	100
10	r1068	r545	4	400
10	f545	f1068	4	400
10	f1068	r781	1	100
10	f781	r1068	1	100
10	f1069	f1110	1	100
10	r1110	r1069	1	100
10	r1069	f136	1	100
10	r136	f1069	1	100
10	r1069	r1360	7	700
10	f1360	f1069	7	700
10	f1069	r1402	1	100
10	f1402	r1069	1	100
10	f1069	r160	1	100
10	f160	r1069	1	100
10	f1069	f1642	1	100
10	r1642	r1069	1	100
10	r1069	f174	1	100
10	r174	f1069	1	100
10	r1069	r228	1	100
10	f228	f1069	1	100
10	r1069	f311	1	100
10	r311	f1069	1	100
10	r1069	r342	1	100
10	f342	f1069	1	100
10	f1069	r488	1	100
10	f488	r1069	1	100
10	r1069	f633	1	100
10	r633	f1069	1	100
10	f1069	f973	1	100
10	r973	r1069	1	100
10	r107	r1112	1	100
10	f1112	f107	1	100
10	r107	r1464	1	100
10	f1464	f107	1	100
10	r107	r322	1	100
10	f322	f107	1	100
10	r107	r435	1	100
10	f435	f107	1	100
10	r107	f664	1	100
10	r664	f107	1	100
10	r107	r956	1	100
10	f956	f107	1	100
10	r107	f965	1	100
10	r965	f107	1	100
10	r1070	f1364	1	100
10	r1364	f1070	1	100
10	f1070	f630	1	100
10	r630	r1070	1	100
10	r1070	f743	1	100
10	r743	f1070	1	100
10	r1071	f1154	1	100
10	r1154	f1071	1	100
10	f1071	r252	1	100
10	f252	r1071	1	100
10	f1071	r723	1	100
10	f723	r1071	1	100
10	r1071	r776	1	100
10	f776	f1071	1	100
10	r1073	r2213	1	100
10	f2213	f1073	1	100
10	f1073	r499	1	100
10	f499	r1073	1	100
10	r1073	r909	1	100
10	f909	f1073	1	100
10	f1076	r1180	1	100
10	f1180	r1076	1	100
10	r1076	f155	1	100
10	r155	f1076	1	100
10	r1076	r173	1	100
10	f173	f1076	1	100
10	f1076	f1841	1	100
10	r1841	r1076	1	100
10	f1076	f1929	1	100
10	r1929	r1076	1	100
10	r1076	r220	1	100
10	f220	f1076	1	100
10	f1076	r318	1	100
10	f318	r1076	1	100
10	f1076	f338	1	100
10	r338	r1076	1	100
10	f1076	f346	1	100
10	r346	r1076	1	100
10	r1076	f36	1	100
10	r36	f1076	1	100
10	f1076	r514	1	100
10	f514	r1076	1	100
10	r1076	f77	1	100
10	r77	f1076	1	100
10	r1076	f790	5	500
10	r790	f1076	5	500
10	r1076	f950	1	100
10	r950	f1076	1	100
10	f1076	f979	1	100
10	r979	r1076	1	100
10	f1077	r1186	1	100
10	f1186	r1077	1	100
10	f1077	r1876	1	100
10	f1876	r1077	1	100
10	f1077	r785	1	100
10	f785	r1077	1	100
10	f1078	f1084	1	100
10	r1084	r1078	1	100
10	f1078	f132	1	100
10	r132	r1078	1	100
10	f1078	r1894	6	600
10	f1894	r1078	6	600
10	f1078	f373	1	100
10	r373	r1078	1	100
10	f1078	r703	1	100
10	f703	r1078	1	100
10	r1080	r177	1	100
10	f177	f1080	1	100
10	r1080	r1894	1	100
10	f1894	f1080	1	100
10	f1080	r252	1	100
10	f252	r1080	1	100
10	f1080	f494	1	100
10	r494	r1080	1	100
10	f1080	r849	1	100
10	f849	r1080	1	100
10	r1080	r886	1	100
10	f886	f1080	1	100
10	r1081	f1104	1	100
10	r1104	f1081	1	100
10	f1084	r1824	1	100
10	f1824	r1084	1	100
10	f1084	f1860	1	100
10	r1860	r1084	1	100
10	r1084	r1894	1	100
10	f1894	f1084	1	100
10	r1084	f1919	2	200
10	r1919	f1084	2	200
10	f1084	r21	1	100
10	f21	r1084	1	100
10	f1084	f2222	1	100
10	r2222	r1084	1	100
10	f1084	f236	1	100
10	r236	r1084	1	100
10	r1084	f264	1	100
10	r264	f1084	1	100
10	f1084	f288	1	100
10	r288	r1084	1	100
10	f1084	r373	1	100
10	f373	r1084	1	100
10	f1084	f419	1	100
10	r419	r1084	1	100
10	f1084	r469	1	100
10	f469	r1084	1	100
10	r1084	r629	1	100
10	f629	f1084	1	100
10	f1084	r736	1	100
10	f736	r1084	1	100
10	f1084	r790	1	100
10	f790	r1084	1	100
10	f1085	r1677	1	100
10	f1677	r1085	1	100
10	f1085	f286	1	100
10	r286	r1085	1	100
10	f1085	r613	1	100
10	f613	r1085	1	100
10	f1085	f975	1	100
10	r975	r1085	1	100
10	f1087	r186	1	100
10	f186	r1087	1	100
10	f1088	f1089	1	100
10	r1089	r1088	1	100
10	f1088	f1133	15	1500
10	r1133	r1088	15	1500
10	f1088	r199	1	100
10	f199	r1088	1	100
10	f1088	f849	1	100
10	r849	r1088	1	100
10	f1088	f88	1	100
10	r88	r1088	1	100
10	f1088	f908	1	100
10	r908	r1088	1	100
10	r1089	f1812	1	100
10	r1812	f1089	1	100
10	f1089	f2290	1	100
10	r2290	r1089	1	100
10	f1089	r591	1	100
10	f591	r1089	1	100
10	r1089	f636	1	100
10	r636	f1089	1	100
10	f109	r11	1	100
10	f11	r109	1	100
10	f109	r1651	2	200
10	f1651	r109	2	200
10	f109	f190	1	100
10	r190	r109	1	100
10	f109	f206	1	100
10	r206	r109	1	100
10	f109	r283	1	100
10	f283	r109	1	100
10	f109	f305	1	100
10	r305	r109	1	100
10	f109	f402	1	100
10	r402	r109	1	100
10	f109	r670	1	100
10	f670	r109	1	100
10	f109	f682	1	100
10	r682	r109	1	100
10	f109	r717	1	100
10	f717	r109	1	100
